range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std,n_fp_car,n_fp_truck,n_fp_bus,n_fp_construction_vehicle,fp_width_mean,fp_width_std,fp_length_mean,fp_length_std,fp_height_mean,fp_height_std,fp_yaw_std
0.000000,5.000000,-50.000000,-40.000000,39,0,0.000000,measured,0,0.000000,0.863867,0.038747,,,-0.071216,0.017831,0.032144,-0.063835,-0.037503,-0.007374,-0.025810,0.144998,0.008087,0.168126,0.060396,0.073338,0.132036,0.119955,0.029790,0.121278,0.199522,0.077241,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,-40.000000,-30.000000,6,0,0.000000,measured,1,0.000118,0.893089,0.019069,0.238998,0.000000,0.004069,-0.004930,0.006089,0.006530,-0.001304,-0.011319,0.002547,0.122702,0.027141,0.078958,0.031877,0.027088,0.054508,0.065390,0.020562,0.051689,0.097951,0.058033,1,0,0,0,1.916260,0.000000,4.677766,0.000000,1.579419,0.000000,0.000000
0.000000,5.000000,-30.000000,-20.000000,1,1,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,-20.000000,-10.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,-10.000000,0.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,0.000000,10.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,10.000000,20.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,20.000000,30.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,30.000000,40.000000,11,1,0.090909,measured,0,0.000000,0.904779,0.025938,,,-0.001488,0.017776,0.041248,0.010443,0.016440,0.009371,0.027808,0.058210,-0.063456,0.109284,0.051867,0.049053,0.108994,0.051888,0.024099,0.077654,0.158479,0.108925,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,40.000000,50.000000,11,2,0.181818,measured,0,0.000000,0.829552,0.099073,,,0.031804,0.034334,0.078493,0.044904,0.002008,-0.010917,-0.005885,-0.003062,-0.069837,0.288020,0.061464,0.060902,0.233271,0.180245,0.022584,0.076743,0.120331,0.087047,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
