range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std
5.0,10.0,-110.0,-100.0,25,0,0.0,measured,5,0.0006366993505666624,0.627572910785675,0.12979499178469397,0.27819010615348816,0.04192167411657334,0.14223070144653321,0.07133049011230469,0.05806617021560669,0.07568317991560747,0.14466261560762322,0.07056065420620143,0.23907349586486817,0.14296651363372803,0.13079917430877686,0.10438500466399825,0.05829646955287669,0.062090230966271705,0.05412239409420189,0.10013924902655107,0.0647914457839593,0.17066098197389115,0.15486722396463487,0.088611292209487
5.0,10.0,-100.0,-90.0,27,0,0.0,measured,4,0.0005093594804533299,0.639794632240578,0.12427552884324065,0.26859432831406593,0.049535521801701746,0.21675127510119369,0.10519878952591508,0.06984402515270093,0.11508058325694369,0.21192079475841777,0.07961734657208591,0.2497240878917553,0.11837348673078749,0.12365339420459888,0.2068759450364197,0.06730373509100752,0.06488262270638656,0.08328911368658129,0.20070951550718605,0.06830021798638602,0.1814109541089684,0.09518844607603175,0.09516568615454848
5.0,10.0,-90.0,-80.0,24,0,0.0,measured,3,0.00038201961033999744,0.6678460997839769,0.09813927915547195,0.2257547229528427,0.03035425812049232,0.14542612460597107,0.07177321116129558,0.04958382248878479,0.07111637025178864,0.1459511621102457,0.06660286839784628,0.2589884201685588,0.1396747330824534,0.1301247775554657,0.09247353247294675,0.061488899835664974,0.037840782107126755,0.056847057843285156,0.09508692204915675,0.043180756684882124,0.21070668406757392,0.09190710084215026,0.09402456809445037
5.0,10.0,-80.0,-70.0,25,0,0.0,measured,5,0.0006366993505666624,0.6507155549526215,0.10226175314144272,0.40402892529964446,0.17243963072572746,0.11270283222198486,0.08585954666137695,0.047984850406646726,0.09207194929087298,0.11017762203211562,0.05034567594062537,0.2586701011657715,0.15059311866760253,0.11548946857452393,0.07624737268738797,0.06330034044639295,0.04422533693797426,0.061850723595765114,0.0738411865690156,0.044372130269366,0.19880473431235215,0.09489507912719157,0.0896010187180974
5.0,10.0,-70.0,-60.0,31,0,0.0,measured,4,0.0005093594804533299,0.6632125377655029,0.12208362066686264,0.30845344439148903,0.07619588025526161,0.1247732485494306,0.08280941747849987,0.0518413205300608,0.07547135556182484,0.13155375234947175,0.06428420721689974,0.29248303751791677,0.1330042500649729,0.1352787325459142,0.09107344363886562,0.05542072746091361,0.04767446634174157,0.05551411216371642,0.08779214331791732,0.047720556113177263,0.19450075071223083,0.08311733160459236,0.0823717439428467
5.0,10.0,-60.0,-50.0,37,0,0.0,measured,4,0.0005093594804533299,0.6851503961795086,0.11353596757436002,0.6833628714084625,0.0859417503220013,0.15968443251944878,0.07278280644803434,0.05660606880445738,0.10027170620578872,0.14718814582217615,0.05458197398502643,0.3088739820428797,0.15391084632358035,0.11747093780620678,0.12317306439522256,0.047210341711368536,0.06228488985930375,0.07161438948010733,0.10653398023131183,0.03773249540957843,0.17111699130326977,0.102122352983273,0.08902703618536507
5.0,10.0,-50.0,-40.0,72,3,0.041666666666666664,measured,9,0.0011460588310199923,0.7207720154437466,0.11301330535308478,0.5290579928292168,0.09264135234990657,0.1719520610311757,0.07071147103240524,0.06806730360224628,0.11953891551292252,0.13519129670911473,0.04591430470927794,0.3389129362244537,0.16377163278883783,0.10401830120363097,0.10359643806427501,0.054652166916309905,0.04670706139653481,0.08760780452881534,0.08969580990454672,0.028564217795737323,0.16953545547274332,0.09854526494030007,0.09132723375694105
5.0,10.0,-40.0,-30.0,146,2,0.0136986301369863,measured,22,0.0028014771424933146,0.6807569710330831,0.1058555189828553,0.5362815436991778,0.12342873580673912,0.23497125506401062,0.08939020501242743,0.0735296139286624,0.2007319297182233,0.1421104299883851,0.055411704431511076,0.42340166204505497,0.18400203850534227,0.08459123389588462,0.18289305915853488,0.06149169553415872,0.05043456731255811,0.16594992646323883,0.11137836034667287,0.03715990232130196,0.26197380987191876,0.11956632346609848,0.09937113546222133
5.0,10.0,-30.0,-20.0,196,9,0.04591836734693878,measured,31,0.003947535973513307,0.6862021101349816,0.0936440448590119,0.49526096736231157,0.0998476383352432,0.20630368319424716,0.09438731453635475,0.07398440589241803,0.19341965280540288,0.11178602787057938,0.06711429428373947,0.4088410617195986,0.17407139036107191,0.08473814681252057,0.1617912377092675,0.05682653994478394,0.05821704730739342,0.1513488821210674,0.08978904637397923,0.04420407517659286,0.2633488161253833,0.11228344387200007,0.07747177851126848
5.0,10.0,-20.0,-10.0,45,0,0.0,measured,9,0.0011460588310199923,0.7287000828319126,0.061974685146512165,0.41781194011370343,0.16842489214170975,0.18932325575086806,0.08889802826775445,0.06585206323199802,0.18406209523403097,0.10162929099624485,0.05756521709263325,0.3756476243336995,0.1417915423711141,0.07987856600019667,0.1575782549709193,0.05991546839413703,0.056554221262586524,0.15220423066416133,0.06923459300206665,0.028289876471500112,0.29010967837521,0.11142384939537125,0.057383683584943834
